2017-02-03,178000.0,179500.0,177000.0,37732,177554.046875
2017-02-06,181000.0,185500.0,179000.0,80496,182513.65625
2017-02-07,184500.0,188500.0,183000.0,70832,185489.421875
2017-02-08,187000.0,187000.0,182000.0,49670,181025.765625
2017-02-09,183000.0,184500.0,175000.0,118243,174578.28125
2017-02-10,178000.0,181000.0,178000.0,75161,179041.921875
2017-02-13,180500.0,183000.0,179500.0,50928,179041.921875
2017-02-14,181500.0,181500.0,177500.0,63720,177058.078125
2017-02-15,178000.0,179500.0,177000.0,64042,176066.15625
2017-02-16,179000.0,179000.0,175000.0,71761,173586.359375
2017-02-17,174500.0,177000.0,172500.0,87081,173586.359375
2017-02-20,175000.0,176500.0,174000.0,46067,173090.390625
2017-02-21,175000.0,178000.0,175000.0,41932,176066.15625
2017-02-22,177000.0,177500.0,174500.0,44841,173090.390625
2017-02-23,175500.0,175500.0,170500.0,91306,170114.625
2017-02-24,171500.0,174000.0,170000.0,70720,171602.515625
2017-02-27,174000.0,174500.0,171500.0,39590,170610.59375
2017-02-28,173000.0,173500.0,171000.0,70457,171106.546875
2017-03-02,174000.0,174500.0,167500.0,96053,166146.9375
2017-03-03,167500.0,168000.0,163000.0,87165,162179.25
2017-03-06,163000.0,163500.0,160000.0,61480,161683.296875
2017-03-07,163500.0,166000.0,162000.0,43143,162675.21875
2017-03-08,163500.0,164000.0,160500.0,74990,161187.328125
2017-03-09,163500.0,164000.0,161500.0,41480,161187.328125
2017-03-10,164000.0,165500.0,160500.0,102057,162179.25
2017-03-13,162500.0,168000.0,162500.0,78412,166146.9375
2017-03-14,167500.0,168000.0,165000.0,80879,166146.9375
2017-03-15,166000.0,168000.0,165000.0,68490,165155.015625
2017-03-16,168000.0,169000.0,165500.0,60113,165650.984375
2017-03-17,167500.0,168500.0,166000.0,99008,165650.984375
2017-03-20,168000.0,168000.0,158000.0,178228,159699.453125
2017-03-21,161500.0,167000.0,161000.0,119766,162179.25
2017-03-22,163000.0,164500.0,160500.0,116980,160195.40625
2017-03-23,162000.0,165500.0,161500.0,87679,163171.171875
2017-03-24,165000.0,172000.0,163500.0,152935,170114.625
2017-03-27,173500.0,175500.0,170000.0,178965,173586.359375
2017-03-28,175000.0,177000.0,173500.0,80601,173586.359375
2017-03-29,176000.0,176500.0,174500.0,91051,174578.28125
2017-03-30,175000.0,176000.0,173500.0,69017,174082.3125
2017-03-31,174000.0,176000.0,174000.0,76221,172594.4375
2017-04-03,174000.0,177500.0,173500.0,81215,175570.203125
2017-04-04,176500.0,180000.0,174500.0,87271,177058.078125
2017-04-05,178500.0,179500.0,174500.0,80464,175074.234375
2017-04-06,175000.0,177000.0,173500.0,66671,174578.28125
2017-04-07,175500.0,178000.0,174000.0,46233,173090.390625
2017-04-10,173500.0,174000.0,171500.0,35383,171602.515625
2017-04-11,172000.0,174000.0,169000.0,49484,169618.671875
2017-04-12,170000.0,171000.0,166000.0,72805,166146.9375
2017-04-13,168000.0,172500.0,167500.0,69295,170114.625
2017-04-14,171000.0,174500.0,169500.0,40764,170610.59375
2017-04-17,173500.0,177000.0,170000.0,76232,174578.28125
2017-04-18,178000.0,187500.0,177000.0,298834,182513.65625
2017-04-19,183500.0,185000.0,182000.0,85068,181025.765625
2017-04-20,183000.0,190500.0,183000.0,193736,187473.265625
2017-04-21,191500.0,191500.0,186500.0,83250,186977.296875
2017-04-24,187500.0,188500.0,185500.0,60644,185489.421875
2017-04-25,188500.0,189500.0,186500.0,66283,186481.34375
2017-04-26,188000.0,190000.0,187500.0,71552,187473.265625
2017-04-27,191000.0,191000.0,184500.0,72138,186977.296875
2017-04-28,186000.0,190000.0,186000.0,55589,185489.421875
2017-05-02,186000.0,188500.0,185000.0,58162,185985.375
2017-05-04,187000.0,189500.0,187000.0,47699,187473.265625
2017-05-08,193500.0,204500.0,193000.0,256846,201856.125
2017-05-10,203500.0,205000.0,196500.0,159276,195904.59375
2017-05-11,199500.0,203000.0,196000.0,148497,199376.328125
2017-05-12,201000.0,201500.0,197500.0,51641,197392.484375
2017-05-15,200500.0,200500.0,197500.0,52996,198384.40625
2017-05-16,199500.0,200000.0,197000.0,76990,197392.484375
2017-05-17,200500.0,205500.0,198500.0,129761,202848.046875
2017-05-18,202500.0,204500.0,200500.0,121290,199376.328125
2017-05-19,201500.0,212000.0,201500.0,153846,207311.703125
2017-05-22,208500.0,215000.0,208500.0,129878,209295.546875
2017-05-23,211000.0,215000.0,208500.0,94460,210287.46875
2017-05-24,212000.0,218000.0,210000.0,94611,214751.125
2017-05-25,217500.0,220000.0,215500.0,75326,215743.046875
2017-05-26,217000.0,220000.0,217000.0,75146,217230.921875
2017-05-29,221000.0,226500.0,217500.0,150483,218222.84375
2017-05-30,221000.0,221500.0,210500.0,192887,210287.46875
2017-05-31,212500.0,215000.0,210000.0,119687,209791.5
2017-06-01,211000.0,214000.0,211000.0,50989,212271.3125
2017-06-02,214000.0,215000.0,211000.0,76062,213263.234375
2017-06-05,214500.0,214500.0,210000.0,69094,208799.578125
2017-06-07,209500.0,214500.0,209000.0,70414,211279.390625
2017-06-08,212000.0,212000.0,207000.0,107869,207807.65625
2017-06-09,211000.0,215000.0,210000.0,72631,209295.546875
2017-06-12,211500.0,211500.0,201500.0,106609,200864.203125
2017-06-13,205000.0,207500.0,202000.0,96099,202352.09375
2017-06-14,204500.0,211000.0,204500.0,106519,204831.890625
2017-06-15,205000.0,206500.0,200000.0,82105,199376.328125
2017-06-16,201500.0,202500.0,198000.0,80411,198880.359375
2017-06-19,195000.0,202500.0,195000.0,65489,195904.59375
2017-06-20,199000.0,199500.0,193000.0,78605,192928.828125
2017-06-21,194000.0,194000.0,190500.0,86526,191936.90625
2017-06-22,193000.0,197000.0,192500.0,78039,195408.640625
2017-06-23,197000.0,200000.0,195000.0,78204,196400.5625
2017-06-26,198000.0,199000.0,195500.0,39233,194416.71875
2017-06-27,195000.0,198000.0,194500.0,49158,193920.75
2017-06-28,196500.0,196500.0,190500.0,74942,190449.03125
2017-06-29,193000.0,193500.0,185500.0,192751,185985.375
2017-06-30,186500.0,190500.0,186500.0,51858,187969.21875
2017-07-03,191000.0,192000.0,189500.0,55744,189457.109375
2017-07-04,192000.0,195000.0,190500.0,125321,191440.953125
2017-07-05,192000.0,193000.0,190500.0,44524,189457.109375
2017-07-06,190000.0,191000.0,187500.0,42795,186977.296875
2017-07-07,186500.0,194000.0,186500.0,82609,189457.109375
2017-07-10,192000.0,193000.0,187500.0,55863,186977.296875
2017-07-11,188500.0,191000.0,188000.0,53634,188465.1875
2017-07-12,191000.0,196000.0,190000.0,77696,188961.140625
2017-07-13,193000.0,193000.0,188000.0,75146,186481.34375
2017-07-14,188500.0,195000.0,188000.0,59673,189953.0625
2017-07-17,193500.0,195000.0,192500.0,43779,191936.90625
2017-07-18,194500.0,196000.0,191000.0,50019,194416.71875
2017-07-19,196000.0,198000.0,193000.0,60580,194912.671875
2017-07-20,196500.0,197000.0,194500.0,36047,194912.671875
2017-07-21,196500.0,196500.0,192000.0,55986,191440.953125
2017-07-24,193500.0,195000.0,192500.0,53039,192928.828125
2017-07-25,194500.0,197500.0,194000.0,55012,194912.671875
2017-07-26,198000.0,201000.0,196500.0,68902,197392.484375
2017-07-27,199500.0,199500.0,197000.0,53156,196400.5625
2017-07-28,198000.0,199000.0,195000.0,61771,195408.640625
2017-07-31,196500.0,198000.0,192500.0,66499,192432.875
2017-08-01,193000.0,197000.0,193000.0,60192,191936.90625
2017-08-02,195000.0,195000.0,190500.0,44545,189457.109375
2017-08-03,190500.0,191500.0,185000.0,108640,184497.5
2017-08-04,186000.0,189500.0,185000.0,69070,184993.453125
2017-08-07,186500.0,190500.0,186000.0,50826,186481.34375
2017-08-08,188000.0,190000.0,186500.0,32433,186481.34375
2017-08-09,186500.0,188000.0,184500.0,49248,184001.53125
2017-08-10,183000.0,187000.0,183000.0,70514,181521.734375
2017-08-11,180000.0,183000.0,175500.0,134924,175074.234375
2017-08-14,176500.0,178000.0,176000.0,59272,175074.234375
2017-08-16,177000.0,179000.0,171500.0,119799,172098.46875
2017-08-17,172000.0,176500.0,172000.0,80957,173586.359375
2017-08-18,173500.0,175500.0,172500.0,70340,171602.515625
2017-08-21,172500.0,174000.0,172000.0,26118,171602.515625
2017-08-22,173500.0,173500.0,169000.0,70590,169122.703125
2017-08-23,170500.0,172000.0,169000.0,60840,168626.75
2017-08-24,170000.0,174500.0,169000.0,71810,171602.515625
2017-08-25,173500.0,176000.0,171000.0,67905,173090.390625
2017-08-28,175000.0,178000.0,174000.0,66550,176562.125
2017-08-29,176500.0,179000.0,175000.0,67130,175570.203125
2017-08-30,177000.0,180500.0,176000.0,77241,176066.15625
2017-08-31,177000.0,177500.0,175000.0,43635,175570.203125
2017-09-01,177000.0,177000.0,175000.0,40847,174578.28125
2017-09-04,172500.0,175500.0,172500.0,37807,172098.46875
2017-09-05,174000.0,174500.0,171000.0,36222,170114.625
2017-09-06,171500.0,173500.0,170500.0,35886,169618.671875
2017-09-07,172000.0,172500.0,170500.0,51574,170114.625
2017-09-08,171000.0,172500.0,170000.0,38860,170114.625
2017-09-11,172000.0,178500.0,172000.0,97410,176066.15625
2017-09-12,179000.0,179500.0,173000.0,72269,173586.359375
2017-09-13,174500.0,175500.0,171000.0,65838,170610.59375
2017-09-14,172000.0,173500.0,170500.0,66647,171106.546875
2017-09-15,171500.0,178000.0,171500.0,79868,176562.125
2017-09-18,178000.0,180000.0,175500.0,47175,175074.234375
2017-09-19,176500.0,177500.0,175000.0,34447,174578.28125
2017-09-20,177000.0,178000.0,172500.0,60700,172594.4375
2017-09-21,172500.0,175000.0,172000.0,34543,172098.46875
2017-09-25,168500.0,168500.0,159500.0,103634,159699.453125
2017-09-26,161000.0,161000.0,161000.0,0,159699.453125
2017-09-27,165000.0,167500.0,162500.0,56208,165650.984375
2017-09-28,165500.0,169500.0,164500.0,53545,167634.828125
2017-09-29,169500.0,172000.0,168500.0,35943,169122.703125
